pais,quantidade_casos
Argentina,1173533.0
Austria,109881.0
Armenia,92254.0
Algeria,58272.0
Azerbaijan,56444.0
Afghanistan,41501.0
Albania,21202.0
Angola,11035.0
Andorra,4825.0
Australia,1172.0
Antigua and Barbuda,128.0
